Behavior,Count,Timestamp,Status,Position.X, Position.Y, Position.Z,MousePosition.X, MousePosition.Y,Result,
4,5,0,4,-0.0001076918, -0.6623536, -0.4196981,-0.573512, 0.5658215,False,
6,0,7,4,0.4594684, 0.1192256, -0.02099789,-0.6524714, 0.4031555,True,
0,6,3,8,0.7317198, -0.07500856, -0.4888093,0.3465788, 0.7460682,False,
2,6,5,3,0.3962681, -0.4545475, -0.1754618,-0.4975571, 0.141912,True,
6,7,3,4,-0.5704603, -0.6894713, 0.2734722,-0.5584605, 0.3383859,False,
4,7,2,3,-0.8287377, -0.06165232, 0.1906694,0.02851111, 0.7499229,True,
2,2,0,5,-0.4375069, 0.2478521, -0.6753234,-0.3984819, -0.8002824,False,
2,4,4,5,-0.7232588, 0.1352485, 0.3307056,0.2293176, -0.6427154,True,
6,2,7,7,-0.3265261, 0.03254883, 0.6337423,-0.4694593, 0.6753277,False,
7,0,2,9,0.6506252, 0.1796284, 0.3030491,0.7166292, -0.04904268,True,
4,0,1,4,0.4930973, -0.3995128, 0.5618207,-0.5730408, -0.7752817,False,
4,7,2,5,0.4861319, -0.2342485, 0.1011545,-0.1811059, 0.9371496,True,
8,0,9,5,0.8264816, 0.3762552, 0.1800288,-0.3893889, -0.4101848,False,
8,7,8,9,0.4116536, 0.02429158, -0.1864861,-0.3456037, -0.6498842,True,
1,4,6,8,-0.8005949, -0.4552921, 0.2726526,0.4340812, -0.4849259,False,
3,0,0,6,0.1486131, -0.9541267, -0.007323073,-0.2866881, -0.6187173,True,
4,0,1,4,-0.04312731, 0.4682515, -0.5744692,-0.2846926, -0.03374731,False,
9,9,4,9,-0.2684614, 0.09611608, 0.4910237,0.03976326, 0.6050615,True,
3,4,4,8,-0.4051129, -0.7189315, -0.4491671,0.6933569, 0.3156226,False,
3,3,9,1,0.002324999, -0.05078773, 0.9333315,-0.5830756, -0.3269984,True,
5,5,4,7,-0.4966649, -0.07787807, -0.1260812,-0.0610191, 0.8313694,False,
6,6,2,7,0.6180228, 0.6762084, -0.2303714,0.9496443, -0.1421081,True,
2,6,6,7,-0.4675719, 0.1053461, 0.3797782,-0.7157045, 0.5384828,False,
8,3,0,2,0.0469563, 0.2055028, 0.7973029,0.5156283, 0.3237022,True,
8,9,9,5,-0.5156175, -0.3560235, -0.4740098,0.005460234, -0.856388,False,
8,5,3,4,0.3466113, -0.1829156, -0.9160089,0.6289199, 0.6170579,True,
5,4,5,4,-0.3158155, -0.2125223, 0.4516419,0.1066253, 0.1735383,False,
1,2,4,0,-0.7126885, 0.6336334, -0.05699124,-0.8794417, 0.4334069,True,
0,5,5,7,-0.6082228, 0.0668735, 0.4384407,-0.4025015, 0.7790628,False,
5,4,2,1,-0.1585422, -0.8420024, -0.2964305,-0.1763452, -0.1960318,True,
9,8,5,5,0.7608262, -0.4692855, 0.1927895,-0.3101731, 0.2722825,False,
6,0,5,3,-0.1049815, -0.007709003, -0.5891168,0.787703, 0.1969307,True,
2,5,0,2,0.6822588, 0.03546305, -0.5111359,-0.2663649, 0.001728072,False,
4,8,0,3,0.5646712, -0.3411506, 0.4821242,-0.7373408, 0.6492025,True,
6,5,1,5,-0.2959293, 0.683866, -0.3384661,-0.1663329, -0.7766665,False,
1,8,7,2,0.7577326, 0.006099618, 0.03721222,-0.9242853, -0.04569637,True,
0,0,6,3,0.1767699, 0.3560333, -0.4745727,-0.4006067, 0.1313835,False,
2,6,6,6,-0.09852759, -0.1837673, -0.9378546,-0.1426962, 0.09319293,True,
0,3,0,4,-0.3052498, -0.5352112, -0.05180822,0.3225903, -0.1203536,False,
2,3,7,5,0.3743176, -0.3757225, 0.7364684,0.2097382, -0.9612727,True,
0,8,0,7,0.1649872, 0.1061984, -0.9410406,-0.04239147, -0.8021417,False,
5,9,5,9,0.9075693, -0.1084557, 0.0446764,0.8211214, -0.341436,True,
2,0,7,2,0.007882632, 0.438473, -0.2082324,0.5851642, -0.5341887,False,
3,0,4,7,0.7545918, -0.5167943, -0.3354684,0.3339344, 0.0186474,True,
9,6,6,5,0.3025307, -0.6824294, 0.2016117,0.3752738, -0.3094813,False,
9,9,1,0,0.5425629, -0.7376696, -0.3321746,-0.3919758, -0.6094113,True,
5,0,4,3,0.2849092, -0.3207674, 0.4886647,0.4182956, 0.3790834,False,
0,5,4,5,0.3994146, -0.02997144, -0.05201649,0.4316033, -0.05261827,True,
4,4,0,2,-0.8321217, 0.2050689, -0.4632009,0.9948302, -0.003069971,False,
1,9,6,3,0.8809403, -0.3659885, 0.07007626,0.02159857, 0.571974,True,
4,5,2,0,0.268032, -0.3846442, -0.1358323,0.2423732, 0.6021547,False,
9,0,5,5,0.3581429, 0.5458292, -0.5287815,-0.1420646, -0.3424419,True,
2,2,5,8,0.359885, 0.08270934, 0.488689,0.4303307, -0.9000492,False,
1,9,8,6,-0.0523518, -0.4362749, 0.2481547,0.03233711, -0.343128,True,
6,8,2,4,0.6484532, -0.07141142, 0.2053732,0.3896075, -0.6923617,False,
6,1,1,5,-0.2010278, 0.1645828, 0.4213114,-0.1708448, -0.909991,True,
6,5,5,7,-0.2157644, 0.7319105, 0.08964275,-0.6939102, -0.3741055,False,
1,9,8,0,-0.2585358, -0.5989894, 0.5425414,-0.07427706, -0.79307,True,
5,0,8,3,0.3105267, -0.6984525, 0.2289334,0.003642562, -0.47273,False,
6,7,2,3,-0.1003804, -0.2051496, -0.08547419,-0.1181071, -0.09246388,True,
2,8,1,4,0.1739745, 0.3817259, -0.6458144,0.02206881, 0.261865,False,
2,3,3,8,0.9245346, -0.03293265, -0.1206484,-0.8146791, 0.12637,True,
8,1,2,7,0.2928001, -0.7287228, -0.09888174,0.2808568, 0.3860794,False,
6,3,2,7,-0.03963147, 0.7869359, 0.03211475,0.008065012, -0.09092943,True,
2,3,1,5,-0.3644533, 0.5672052, 0.4868187,-0.02003683, -0.8865777,False,
1,6,9,6,-0.5859645, 0.6101927, -0.1171686,-0.09745467, -0.9816964,True,
7,7,1,3,-0.8018219, 0.2618523, -0.3843497,-0.3218314, -0.6831745,False,
4,6,4,0,0.898881, 0.1777839, 0.1611374,0.4981764, -0.1097078,True,
2,2,2,2,-0.5057898, 0.6261852, -0.1978392,-0.4659453, 0.1665386,False,
9,8,1,5,0.4222557, -0.3493048, -0.8177534,-0.57694, -0.003677861,True,
0,4,0,9,0.2201786, -0.475523, 0.6491525,0.9497502, 0.1476666,False,
8,9,1,6,-0.8593372, 0.3780753, -0.1288065,-0.6867684, -0.3445959,True,
3,2,1,3,0.3852109, 0.748352, 0.5399463,0.4186583, -0.768428,False,
